Group_Name,PropGeom_Surf_1
J,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01,4.724400000000000266e-01
Moment,1.799999999999999864e-02,2.630000000000000115e-01,1.920000000000000040e-01,1.880000000000000004e-01,1.910000000000000031e-01,1.950000000000000067e-01,1.960000000000000075e-01,2.020000000000000129e-01,1.950000000000000067e-01,2.039999999999999869e-01,2.000000000000000111e-01,2.049999999999999878e-01,2.039999999999999869e-01,2.059999999999999887e-01,2.010000000000000120e-01,2.059999999999999887e-01,2.139999999999999958e-01,2.079999999999999905e-01,1.970000000000000084e-01,2.079999999999999905e-01,2.069999999999999896e-01,1.920000000000000040e-01,1.980000000000000093e-01,1.910000000000000031e-01,1.890000000000000013e-01,2.049999999999999878e-01,1.970000000000000084e-01,2.010000000000000120e-01,1.990000000000000102e-01,2.000000000000000111e-01,1.980000000000000093e-01,1.990000000000000102e-01,1.990000000000000102e-01,2.000000000000000111e-01,1.980000000000000093e-01,2.000000000000000111e-01,1.980000000000000093e-01,1.940000000000000058e-01,1.930000000000000049e-01,1.940000000000000058e-01,1.930000000000000049e-01,1.980000000000000093e-01,1.970000000000000084e-01,2.000000000000000111e-01,2.020000000000000129e-01,2.039999999999999869e-01,2.039999999999999869e-01,1.970000000000000084e-01,2.030000000000000138e-01,2.049999999999999878e-01,2.000000000000000111e-01,2.010000000000000120e-01,2.039999999999999869e-01,2.000000000000000111e-01,1.950000000000000067e-01,1.930000000000000049e-01,1.920000000000000040e-01,1.900000000000000022e-01,1.910000000000000031e-01,1.920000000000000040e-01
Momenti,1.299999999999999940e-02,2.510000000000000009e-01,1.829999999999999960e-01,1.799999999999999933e-01,1.829999999999999960e-01,1.869999999999999996e-01,1.880000000000000004e-01,1.940000000000000058e-01,1.869999999999999996e-01,1.960000000000000075e-01,1.910000000000000031e-01,1.960000000000000075e-01,1.960000000000000075e-01,1.980000000000000093e-01,1.930000000000000049e-01,1.980000000000000093e-01,2.049999999999999878e-01,2.000000000000000111e-01,1.890000000000000013e-01,1.990000000000000102e-01,1.990000000000000102e-01,1.839999999999999969e-01,1.900000000000000022e-01,1.829999999999999960e-01,1.809999999999999942e-01,1.980000000000000093e-01,1.900000000000000022e-01,1.930000000000000049e-01,1.920000000000000040e-01,1.930000000000000049e-01,1.910000000000000031e-01,1.920000000000000040e-01,1.920000000000000040e-01,1.920000000000000040e-01,1.900000000000000022e-01,1.920000000000000040e-01,1.910000000000000031e-01,1.869999999999999996e-01,1.859999999999999987e-01,1.869999999999999996e-01,1.859999999999999987e-01,1.900000000000000022e-01,1.890000000000000013e-01,1.920000000000000040e-01,1.940000000000000058e-01,1.970000000000000084e-01,1.970000000000000084e-01,1.900000000000000022e-01,1.960000000000000075e-01,1.970000000000000084e-01,1.920000000000000040e-01,1.940000000000000058e-01,1.970000000000000084e-01,1.930000000000000049e-01,1.880000000000000004e-01,1.859999999999999987e-01,1.849999999999999978e-01,1.829999999999999960e-01,1.829999999999999960e-01,1.839999999999999969e-01
Momento,5.000000000000000104e-03,1.099999999999999936e-02,8.999999999999999320e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.999999999999999320e-03,8.000000000000000167e-03,8.999999999999999320e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.999999999999999320e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03,7.000000000000000146e-03
Power,9.207000000000000739e+00,1.375540000000000020e+02,1.005690000000000026e+02,9.867799999999999727e+01,9.998900000000000432e+01,1.021230000000000047e+02,1.026059999999999945e+02,1.059899999999999949e+02,1.020960000000000036e+02,1.069440000000000026e+02,1.045109999999999957e+02,1.072420000000000044e+02,1.068280000000000030e+02,1.079270000000000067e+02,1.050570000000000022e+02,1.080540000000000020e+02,1.118110000000000070e+02,1.089050000000000011e+02,1.030510000000000019e+02,1.087570000000000050e+02,1.083269999999999982e+02,1.002870000000000061e+02,1.035430000000000064e+02,9.975000000000000000e+01,9.879699999999999704e+01,1.073340000000000032e+02,1.030580000000000069e+02,1.049989999999999952e+02,1.040810000000000031e+02,1.045930000000000035e+02,1.038520000000000039e+02,1.040889999999999986e+02,1.041320000000000050e+02,1.044950000000000045e+02,1.034290000000000020e+02,1.044920000000000044e+02,1.036479999999999961e+02,1.015010000000000048e+02,1.012789999999999964e+02,1.018149999999999977e+02,1.012650000000000006e+02,1.034689999999999941e+02,1.030150000000000006e+02,1.046650000000000063e+02,1.055190000000000055e+02,1.067909999999999968e+02,1.069210000000000065e+02,1.031039999999999992e+02,1.062530000000000001e+02,1.071460000000000008e+02,1.044650000000000034e+02,1.053029999999999973e+02,1.067750000000000057e+02,1.047459999999999951e+02,1.023089999999999975e+02,1.010490000000000066e+02,1.003509999999999991e+02,9.968699999999999761e+01,9.975900000000000034e+01,1.002840000000000060e+02
Poweri,6.756999999999999673e+00,1.315490000000000066e+02,9.606199999999999761e+01,9.432500000000000284e+01,9.560599999999999454e+01,9.773600000000000421e+01,9.822899999999999920e+01,1.014950000000000045e+02,9.779999999999999716e+01,1.024650000000000034e+02,1.001670000000000016e+02,1.028229999999999933e+02,1.024399999999999977e+02,1.035220000000000056e+02,1.008349999999999937e+02,1.036790000000000020e+02,1.071599999999999966e+02,1.045079999999999956e+02,9.894700000000000273e+01,1.043840000000000003e+02,1.040109999999999957e+02,9.629399999999999693e+01,9.942600000000000193e+01,9.578700000000000614e+01,9.486199999999999477e+01,1.034479999999999933e+02,9.930800000000000693e+01,1.011949999999999932e+02,1.002930000000000064e+02,1.007990000000000066e+02,1.000600000000000023e+02,1.002939999999999969e+02,1.003379999999999939e+02,1.007000000000000028e+02,9.964799999999999613e+01,1.006790000000000020e+02,9.984600000000000364e+01,9.773300000000000409e+01,9.749599999999999511e+01,9.801099999999999568e+01,9.740800000000000125e+01,9.957800000000000296e+01,9.913899999999999579e+01,1.007620000000000005e+02,1.016539999999999964e+02,1.029849999999999994e+02,1.031099999999999994e+02,9.930500000000000682e+01,1.024350000000000023e+02,1.033900000000000006e+02,1.006730000000000018e+02,1.015070000000000050e+02,1.029579999999999984e+02,1.009470000000000027e+02,9.856999999999999318e+01,9.730899999999999750e+01,9.661899999999999977e+01,9.595699999999999363e+01,9.602700000000000102e+01,9.654399999999999693e+01
Powero,2.451000000000000068e+00,6.004999999999999893e+00,4.506999999999999673e+00,4.354000000000000092e+00,4.384000000000000341e+00,4.386000000000000121e+00,4.376999999999999780e+00,4.495000000000000107e+00,4.296000000000000263e+00,4.479000000000000092e+00,4.344000000000000306e+00,4.418000000000000149e+00,4.387999999999999901e+00,4.405999999999999694e+00,4.221000000000000085e+00,4.375000000000000000e+00,4.650000000000000355e+00,4.397000000000000242e+00,4.104000000000000092e+00,4.373000000000000220e+00,4.315999999999999837e+00,3.992999999999999883e+00,4.116999999999999993e+00,3.963000000000000078e+00,3.935000000000000053e+00,3.884999999999999787e+00,3.750000000000000000e+00,3.803999999999999826e+00,3.789000000000000146e+00,3.794000000000000039e+00,3.790999999999999925e+00,3.794999999999999929e+00,3.794000000000000039e+00,3.794999999999999929e+00,3.781000000000000139e+00,3.811999999999999833e+00,3.802000000000000046e+00,3.767999999999999794e+00,3.782999999999999918e+00,3.802999999999999936e+00,3.857000000000000206e+00,3.891000000000000014e+00,3.876999999999999780e+00,3.903000000000000025e+00,3.865000000000000213e+00,3.806000000000000050e+00,3.810000000000000053e+00,3.798999999999999932e+00,3.818000000000000060e+00,3.757000000000000117e+00,3.791999999999999815e+00,3.795999999999999819e+00,3.817000000000000171e+00,3.798999999999999932e+00,3.737999999999999989e+00,3.740000000000000213e+00,3.732000000000000206e+00,3.729999999999999982e+00,3.732000000000000206e+00,3.741000000000000103e+00
RPM,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03,5.000001000000000204e+03
Rotor_Num,1
Thrust,3.162999999999999812e+00,7.168000000000000149e+00,5.974000000000000199e+00,5.860999999999999766e+00,5.876000000000000334e+00,5.878000000000000114e+00,5.886000000000000121e+00,5.974000000000000199e+00,5.777999999999999581e+00,5.900000000000000355e+00,5.732999999999999652e+00,5.778999999999999915e+00,5.719999999999999751e+00,5.719000000000000306e+00,5.600999999999999979e+00,5.690999999999999837e+00,5.746999999999999886e+00,5.645999999999999908e+00,5.482000000000000206e+00,5.673000000000000043e+00,5.594000000000000306e+00,5.490999999999999659e+00,5.588000000000000078e+00,5.405999999999999694e+00,5.349999999999999645e+00,5.120000000000000107e+00,4.995000000000000107e+00,5.038999999999999702e+00,5.019999999999999574e+00,5.022000000000000242e+00,5.014999999999999680e+00,5.019000000000000128e+00,5.012999999999999901e+00,5.012999999999999901e+00,4.982000000000000206e+00,5.020999999999999908e+00,5.036999999999999922e+00,5.019000000000000128e+00,5.028999999999999915e+00,5.062000000000000277e+00,5.128999999999999559e+00,5.174999999999999822e+00,5.123999999999999666e+00,5.155000000000000249e+00,5.099000000000000199e+00,5.041000000000000369e+00,5.038000000000000256e+00,5.062000000000000277e+00,5.057999999999999829e+00,4.988999999999999879e+00,5.028999999999999915e+00,5.022000000000000242e+00,5.046000000000000263e+00,5.054000000000000270e+00,4.988999999999999879e+00,4.998999999999999666e+00,4.987000000000000099e+00,4.990999999999999659e+00,4.990999999999999659e+00,4.993000000000000327e+00
